gene,orthologs
TraesCS5B02G193600,AT4G38780
TraesCS2B02G170600,AT4G20740
TraesCS2B02G031400,AT3G25820
TraesCS2B02G031400,AT3G25830
TraesCS2B02G031400,AT3G25810
TraesCS2B02G031400,AT4G16730
TraesCS2B02G031400,AT4G16740
TraesCS2B02G031400,AT2G24210
TraesCS3B02G420200,AT1G74090
TraesCS3B02G420200,AT1G18590
TraesCS3B02G420200,AT1G74100
TraesCS3D02G149900,AT5G60170
TraesCS3D02G149900,AT3G45630
TraesCS3D02G149900,AT2G28540
TraesCS3A02G097100,AT1G06890
TraesCS3A02G097100,AT2G30460
TraesCS2A02G371800,AT3G49640
TraesCS2B02G359000,AT1G14120
TraesCS2B02G359000,AT1G14130
TraesCS5B02G295900,AT3G14460
TraesCS2D02G377700,AT1G67330
TraesCS2D02G377700,AT1G27930
TraesCS7A02G075600,AT2G36530
TraesCS5A02G117700,AT1G77590
TraesCS5D02G192200,AT5G15940
TraesCS5D02G192200,AT5G04070
TraesCS5A02G386300,AT5G36670
TraesCS5A02G386300,AT5G36740
TraesCS5A02G386300,AT1G05380
TraesCS5A02G386300,AT4G14920
TraesCS3B02G443000,AT5G60920
TraesCS4B02G020200,AT3G04600
TraesCS1B02G061700,AT1G80570
TraesCS7A02G528200,AT3G59080
TraesCS7A02G528200,AT2G42980
TraesCS5B02G314600,AT4G11720
TraesCS3A02G280300,AT1G16740
TraesCS6A02G107900,AT1G44318
TraesCS6A02G107900,AT1G69740
TraesCS6D02G030400,AT4G10840
TraesCS1B02G139400,AT4G02780
TraesCS1A02G279500,AT1G32540
TraesCS1A02G228300,AT3G16785
TraesCS1A02G228300,AT3G05630
TraesCS4B02G037500,AT3G57610
TraesCS6D02G139100,AT2G23820
TraesCS3B02G307400,AT1G53120
TraesCS1D02G290600,AT2G40120
TraesCS1D02G290600,AT4G03175
TraesCS4D02G135500,AT3G46600
TraesCS4D02G135500,AT2G29065
TraesCS4D02G135500,AT1G07520
TraesCS4D02G135500,AT1G07530
TraesCS4D02G135500,AT5G59450
TraesCS4D02G135500,AT2G29060
TraesCS4D02G135500,AT2G37650
TraesCS3D02G265800,AT2G01120
TraesCS7B02G007906,AT4G01030
TraesCS7D02G346000,AT2G34460
TraesCS6D02G011500,AT2G17440
TraesCS6D02G011500,AT4G35470
TraesCS4A02G051600,AT5G01430
TraesCS4A02G051600,AT3G49420
TraesCS4A02G051600,AT3G03180
TraesCS3A02G126300,AT5G25430
TraesCS3A02G126300,AT4G32510
TraesCS3A02G126300,AT1G74810
TraesCS3A02G126300,AT1G15460
TraesCS4B02G094700,AT1G35510
TraesCS7B02G036200,AT4G19890
TraesCS3D02G407800,AT1G04830
TraesCS3D02G407800,AT4G13730
TraesCS4B02G065700,AT5G06000
TraesCS4B02G065700,AT3G11400
TraesCS3A02G157300,AT3G15355
TraesCS3A02G157300,AT1G53023
TraesCS3A02G157300,AT1G53025
TraesCS2B02G524200,AT5G03500
TraesCS2B02G524200,AT5G03220
TraesCS1B02G085800,AT3G11964
TraesCS7B02G317800,AT4G00165
TraesCS1B02G405600,ATCG01090
TraesCS4A02G259600,AT1G75170
TraesCS4A02G259600,AT4G36640
TraesCS7A02G223000,AT2G04550
TraesCS2D02G132900,AT2G41220
TraesCS2D02G132900,AT5G04140
TraesCS5A02G363200,AT5G22420
TraesCS5A02G363200,AT4G33790
TraesCS5A02G363200,AT5G22500
TraesCS5A02G363200,AT3G44560
TraesCS5A02G363200,AT3G44550
TraesCS5A02G363200,AT3G44540
TraesCS1D02G276200,AT1G51220
TraesCS6A02G202200,AT1G74560
TraesCS6A02G202200,AT1G18800
TraesCS6A02G252700,AT4G38460
TraesCS4B02G243100,AT1G64740
TraesCS5B02G083000,AT1G13750
TraesCS7D02G029700,AT5G16910
TraesCS7D02G029700,AT3G03050
TraesCS6A02G246800,AT3G56460
TraesCS1B02G229100,AT1G02170
TraesCS4A02G476100,AT3G14460
TraesCS4B02G130800,AT3G24090
TraesCS5B02G028500,AT5G06510
TraesCS5B02G028500,AT3G05690
TraesCS2A02G357600,AT4G21570
TraesCS2A02G357600,AT1G11200
TraesCS2D02G114200,AT5G16010
TraesCS7D02G403200,AT3G02790
TraesCS7D02G403200,AT5G16470
TraesCS1D02G059900,AT1G71680
TraesCS3B02G123800,AT1G64280
TraesCS2B02G347000,AT3G28150
TraesCS5B02G478800,AT2G38730
TraesCS5B02G375100,AT2G24570
TraesCS5B02G375100,AT4G31550
TraesCS5B02G361700,AT3G61600
TraesCS5B02G361700,AT2G46260
TraesCS2B02G073200,AT3G60800
TraesCS2B02G073200,AT4G22750
TraesCS3B02G608500,AT4G01470
TraesCS5D02G314000,AT1G09770
TraesCS6A02G038300,AT1G11450
TraesCS6A02G038300,AT4G01430
TraesCS6A02G038300,AT1G11460
TraesCS6A02G038300,AT3G30340
TraesCS6A02G038300,AT4G01450
TraesCS6A02G038300,AT4G01440
TraesCS6A02G038300,AT1G01070
TraesCS2A02G272400,AT5G58140
TraesCS4B02G042600,AT5G22330
TraesCS4D02G201300,AT3G55040
TraesCS4D02G201300,AT5G02780
TraesCS4D02G201300,AT5G02790
TraesCS7B02G451500,AT1G76050
TraesCS4A02G402200,AT5G57530
TraesCS4A02G402200,AT4G25820
TraesCS4A02G402200,AT5G57540
TraesCS4B02G070800,AT3G27720
TraesCS4B02G070800,AT3G27710
TraesCS4B02G070800,AT2G16090
TraesCS4B02G070800,AT4G34370
TraesCS3D02G013000,AT5G20280
TraesCS3D02G013000,AT5G11110
TraesCS2B02G153000,AT3G52800
TraesCS2B02G153000,AT2G36320
TraesCS2B02G153000,AT2G27580
TraesCS3B02G090900,AT4G31590
TraesCS3B02G090900,AT2G24630
TraesCS2B02G339800,AT4G39730
TraesCS2B02G339800,AT2G22170
TraesCS2B02G339800,AT5G65158
TraesCS6D02G014400,AT5G52550
TraesCS2B02G369300,AT1G80240
TraesCS4A02G121400,AT3G17000
TraesCS4B02G062500,AT1G02300
TraesCS4B02G062500,AT1G02305
TraesCS4B02G062500,AT4G01610
TraesCS5B02G393800,AT5G20940
TraesCS5B02G393800,AT5G04885
TraesCS5B02G393800,AT5G20950
TraesCS5D02G266400,AT2G33180
TraesCS4A02G131700,AT2G20400
TraesCS4A02G131700,AT5G29000
TraesCS4A02G131700,AT3G04450
TraesCS4A02G131700,AT4G28610
TraesCS4B02G366500,AT5G23860
TraesCS4A02G167600,AT5G27950
TraesCS2A02G197900,AT3G63190
TraesCS6A02G375100,AT5G20550
TraesCS6A02G375100,AT5G54000
TraesCS5B02G568500,AT2G32700
TraesCS7A02G214900,AT1G21970
TraesCS5B02G141300,AT3G25100
TraesCS5A02G194000,AT4G33100
TraesCS4D02G238400,AT3G27720
TraesCS4D02G238400,AT3G27710
TraesCS4D02G238400,AT2G16090
TraesCS4D02G238400,AT4G34370
TraesCS5D02G125400,AT1G61700
TraesCS5D02G125400,AT1G11475
TraesCS7D02G286500,AT5G53340
TraesCS4A02G428000,AT4G26180
TraesCS5B02G470500,AT5G66720
TraesCS5B02G470500,AT4G16580
TraesCS2B02G371900,AT4G17616
TraesCS4D02G021300,AT3G50760
TraesCS4D02G021300,AT1G19300
TraesCS2D02G285000,AT1G12820
TraesCS2D02G285000,AT3G26810
TraesCS2A02G250800,AT4G18360
TraesCS2A02G250800,AT3G14415
TraesCS2A02G250800,AT3G14420
TraesCS2D02G226400,AT2G32390
TraesCS2D02G226400,AT1G05200
TraesCS4B02G259100,AT4G33820
TraesCS4B02G259100,AT4G33860
TraesCS4B02G259100,AT2G14690
TraesCS4B02G259100,AT4G33830
TraesCS4B02G259100,AT4G33840
TraesCS4B02G259100,AT4G33810
TraesCS4B02G264800,AT3G60790
TraesCS2B02G090300,AT5G20630
TraesCS2B02G090300,AT1G72610
TraesCS2B02G546700,AT1G12100
TraesCS7D02G421600,AT3G61360
TraesCS4A02G469900,AT5G41410
TraesCS5A02G534300,AT5G23860
TraesCS3A02G394500,AT3G32920
TraesCS3A02G394500,AT2G19490
TraesCS4A02G187500,AT5G13750
TraesCS4A02G187500,AT5G13740
TraesCS4A02G187500,AT3G43790
TraesCS7B02G285400,AT4G35060
TraesCS7B02G285400,AT4G38580
TraesCS7B02G285400,AT5G66110
TraesCS6B02G210100,AT5G51200
TraesCS3B02G246600,AT1G18550
TraesCS3D02G151300,AT3G58680
TraesCS3D02G151300,AT2G42680
TraesCS2D02G007100,AT1G77300
TraesCS3D02G172800,AT5G64130
TraesCS3B02G415700,AT1G72120
TraesCS3B02G415700,AT1G72140
TraesCS3B02G415700,AT1G72130
TraesCS3B02G415700,AT1G22550
TraesCS3B02G415700,AT1G22540
TraesCS3B02G415700,AT1G72125
TraesCS3B02G415700,AT3G54450
TraesCS3B02G415700,AT1G22570
TraesCS2D02G424900,AT5G50560
TraesCS2D02G424900,AT5G50660
TraesCS5D02G108600,AT1G61040
TraesCS5B02G046300,AT5G42400
TraesCSU02G119500,AT3G60790
TraesCS2B02G228900,AT1G52880
TraesCS2B02G228900,AT3G15510
TraesCS2B02G228900,AT1G61110
TraesCS3B02G306000,AT1G78630
TraesCS5D02G380900,AT1G08465
TraesCS2D02G530400,AT2G20810
TraesCS5D02G453800,AT2G28120
TraesCS4D02G203500,AT1G07730
TraesCS4D02G203500,AT2G28670
TraesCS2D02G536400,AT3G12000
TraesCS6B02G382600,AT1G23860
TraesCS6B02G382600,AT2G24590
TraesCS6B02G382600,AT4G31580
TraesCSU02G040800,AT1G03457
TraesCSU02G040800,AT4G03110
TraesCS1D02G144600,AT3G01290
TraesCS5D02G364800,AT1G18450
TraesCS5D02G364800,AT1G73910
TraesCS4B02G066700,AT5G49720
TraesCS4B02G066700,AT4G24260
TraesCS7B02G232700,AT5G53120
TraesCS1D02G329800,AT3G52270
TraesCSU02G190200,ATCG00900
TraesCSU02G190200,ATCG01240
TraesCS3A02G132800,AT5G46220
TraesCS5D02G229900,AT4G30825
TraesCS1A02G146200,AT2G20330
TraesCS5D02G296800,AT4G34750
TraesCS6D02G364200,AT3G23430
TraesCS5B02G392600,AT4G16440
TraesCS5A02G298500,AT2G31500
TraesCS5D02G045700,AT1G30330
TraesCS7A02G464100,AT3G12977
TraesCS7A02G464100,AT1G56010
TraesCS7A02G550200,AT4G38270
TraesCS2A02G529900,AT3G61035
TraesCS1D02G144900,AT2G38970
TraesCS1D02G144900,AT5G60710
TraesCS1D02G144900,AT3G54780
TraesCS1D02G144900,AT1G08050
TraesCS1A02G075500,AT5G66970
TraesCS6A02G309000,AT3G48040
TraesCS6A02G309000,AT5G62880
TraesCS4A02G300300,AT5G18230
TraesCS2B02G334100,AT4G04025
TraesCS3B02G130000,AT1G69810
TraesCS2B02G394300,AT3G62060
TraesCS2B02G394300,AT2G46930
TraesCS1A02G296100,AT2G44410
TraesCS7B02G270800,AT4G29140
TraesCS6D02G122000,AT3G22400
TraesCS6B02G257400,AT5G18480
TraesCS7D02G363600,AT2G19450
TraesCS3A02G344100,AT2G40660
TraesCS3A02G254300,AT4G17190
TraesCS3A02G254300,AT5G47770
TraesCS4A02G072500,AT4G22380
TraesCS4A02G072500,AT5G20160
TraesCS4B02G224700,AT1G01960
TraesCS4B02G224700,AT3G60860
TraesCS3A02G437000,AT4G34750
TraesCS2B02G282300,AT4G28200
TraesCS4B02G209900,AT5G06060
TraesCS3B02G093800,AT1G52310
TraesCS4B02G330100,AT1G20560
TraesCS4B02G330100,AT1G76290
TraesCS4B02G330100,AT2G17650
TraesCS3D02G273900,AT5G19690
TraesCS1A02G002200,AT1G10590
TraesCS2D02G005100,AT1G74410
TraesCS5D02G244100,AT4G02720
TraesCS5B02G084000,AT1G25350
TraesCS5B02G084000,AT5G19720
TraesCS7D02G413700,AT2G19170
TraesCS7D02G413700,AT4G30020
TraesCS5B02G545300,AT4G02930
TraesCS2B02G098700,AT2G37130
TraesCS7B02G350400,AT5G54600
TraesCS5D02G117200,AT5G12370
TraesCS2B02G012100,AT5G46540
TraesCS2B02G012100,AT4G18050
TraesCS7B02G168800,AT1G01190
TraesCS7B02G168800,AT2G46660
TraesCS7B02G168800,AT3G61880
TraesCS1D02G369600,AT3G13062
TraesCS1D02G369600,AT1G55960
TraesCS7B02G049100,AT2G47430
TraesCS6A02G316100,AT5G65290
TraesCS2A02G188900,AT2G16130
TraesCS2A02G188900,AT2G16120
TraesCS2A02G188900,AT3G18830
TraesCS7D02G356800,AT4G38130
TraesCS2D02G152200,AT2G39820
TraesCS2D02G152200,AT3G55620
TraesCS6D02G191300,AT2G42490
TraesCS1B02G329500,AT5G61070
TraesCS1B02G329500,AT5G61060
TraesCS7B02G014500,AT2G31210
TraesCS7B02G014500,AT1G06170
TraesCS7B02G014500,AT2G31220
TraesCS7B02G014500,AT2G31215
TraesCS4D02G047600,AT1G14830
TraesCS5B02G154011,AT3G09650
TraesCS5A02G288200,AT5G14130
TraesCS3D02G123600,AT5G19930
TraesCS2A02G381700,AT5G18480
TraesCS7A02G172900,AT4G04330
TraesCS6D02G207000,AT5G39800
TraesCS6D02G207000,AT5G40080
TraesCS1B02G301500,AT2G40120
TraesCS1B02G301500,AT4G03175
TraesCS4D02G189100,AT5G49180
TraesCS4D02G189100,AT5G27870
TraesCS4D02G189100,AT3G05610
TraesCS4D02G189100,AT4G15980
TraesCS4D02G189100,AT3G06830
TraesCS5B02G326600,AT4G21903
TraesCS5B02G326600,AT1G61890
TraesCS5B02G326600,AT4G21910
TraesCS5B02G326600,AT3G21690
TraesCS5B02G326600,AT1G11670
TraesCS3A02G524000,AT5G48810
TraesCS3A02G524000,AT2G32720
TraesCS6D02G047900,AT1G05210
TraesCS6D02G047900,AT2G32380
TraesCS6D02G047900,AT1G05220
TraesCS4B02G125700,AT3G05030
TraesCS4B02G125700,AT5G27150
TraesCS2A02G583100,AT3G52500
TraesCS4B02G356000,AT2G45010
TraesCS5B02G559900,AT3G14460
TraesCS3B02G294700,AT3G18260
TraesCS5D02G279200,AT4G15030
TraesCS5B02G411900,AT1G50040
TraesCS5B02G411900,AT1G10020
TraesCS5B02G411900,AT3G19680
TraesCS1D02G177000,AT3G61900
TraesCS1D02G177000,AT5G53590
TraesCS1D02G177000,AT4G00880
TraesCS1D02G177000,AT2G46690
TraesCS7A02G387800,ATMG00980
TraesCS7A02G387800,AT2G07675
TraesCS5B02G066400,AT2G30590
TraesCS5B02G066400,AT3G04670
TraesCS5B02G066400,AT5G28650
TraesCS3B02G149600,AT4G32360
TraesCS2D02G267900,AT4G34215
TraesCS2D02G404500,AT3G53220
TraesCS5D02G165900,AT3G50070
TraesCS5D02G165900,AT5G67260
TraesCS5D02G165900,AT4G34160
TraesCS1B02G112600,AT4G08630
TraesCS1A02G020700,AT5G66020
TraesCS1A02G020700,AT3G51460
TraesCS5A02G092000,AT2G47710
TraesCS5A02G092000,AT5G49050
TraesCS1D02G363700,AT1G72990
TraesCS6D02G242600,AT4G33170
TraesCS2A02G145200,AT5G05130
TraesCS6B02G309400,AT3G12120
TraesCS6A02G141500,AT1G06570
TraesCS5B02G495400,AT1G07500
TraesCS5A02G271400,AT3G12930
TraesCS7A02G535800,AT5G03600
TraesCS7A02G535800,AT5G03590
TraesCS7A02G535800,AT3G09930
TraesCS7A02G535800,AT2G36325
TraesCS7A02G535800,AT5G03610
TraesCS2B02G327800,AT4G10000
TraesCS3A02G248700,AT5G64810
TraesCS2B02G257600,AT5G36670
TraesCS2B02G257600,AT5G36740
TraesCS2B02G257600,AT1G05380
TraesCS2B02G257600,AT4G14920
TraesCS2D02G424100,AT4G24510
TraesCS2D02G424100,AT4G13840
TraesCS2D02G424100,AT3G23840
TraesCS3B02G001900,AT2G21600
TraesCS3B02G001900,AT4G39220
TraesCS3B02G001900,AT2G18240
TraesCS1A02G267900,AT4G22200
TraesCS2D02G348800,AT1G56680
TraesCS2D02G348800,AT2G43610
TraesCS2D02G348800,AT2G43600
TraesCS2D02G348800,AT2G43620
TraesCS6D02G336800,AT4G28080
TraesCS5A02G536600,AT1G12140
TraesCS5A02G536600,AT1G12200
TraesCS5A02G536600,AT1G63370
TraesCS5A02G536600,AT1G65860
TraesCS5A02G536600,AT1G63390
TraesCS5A02G536600,AT1G12130
TraesCS5A02G536600,AT1G12160
TraesCS5A02G536600,AT1G62540
TraesCS5A02G536600,AT1G62560
TraesCS5A02G536600,AT1G62600
TraesCS5A02G536600,AT1G62570
TraesCS5A02G536600,AT1G62580
TraesCS5A02G536600,AT1G62620
TraesCS5A02G536600,AT1G63340
TraesCS5D02G336600,AT1G16570
TraesCS6D02G281800,AT5G65090
TraesCS4A02G371400,AT4G12130
TraesCS5A02G248900,AT5G64290
TraesCS6A02G133300,AT2G27600
TraesCS2B02G140000,AT2G19150
TraesCS2B02G140000,AT5G26810
TraesCS2B02G140000,AT5G18990
TraesCS2B02G140000,AT2G47280
TraesCS2B02G140000,AT3G24130
TraesCS4B02G228500,AT2G36960
TraesCS7D02G067300,AT1G31770
TraesCS7B02G187100,AT2G35430
TraesCS1A02G210600,AT1G12140
TraesCS1A02G210600,AT1G12200
TraesCS1A02G210600,AT1G63370
TraesCS1A02G210600,AT1G65860
TraesCS1A02G210600,AT1G63390
TraesCS1A02G210600,AT1G12130
TraesCS1A02G210600,AT1G12160
TraesCS1A02G210600,AT1G62540
TraesCS1A02G210600,AT1G62560
TraesCS1A02G210600,AT1G62600
TraesCS1A02G210600,AT1G62570
TraesCS1A02G210600,AT1G62580
TraesCS1A02G210600,AT1G62620
TraesCS1A02G210600,AT1G63340
TraesCS2D02G146400,AT5G23530
TraesCS7B02G355600,AT5G58020
TraesCS7D02G429700,AT5G53730
TraesCS2D02G014600,AT5G38970
TraesCS2D02G014600,AT3G30180
TraesCS3B02G488400,AT4G15840
TraesCS4B02G171200,AT1G06720
TraesCS6D02G124400,AT3G21810
TraesCS3D02G364100,AT1G27840
TraesCS3D02G364100,AT1G19750
TraesCS7D02G383100,AT3G53910
TraesCS7D02G383100,AT3G47520
TraesCS2B02G196300,AT1G72500
TraesCS2B02G196300,AT1G19110
TraesCS5B02G324000,AT2G41630
TraesCS5B02G324000,AT3G10330
TraesCS5B02G324000,AT3G57370
TraesCS2D02G401000,AT4G35560
TraesCS3B02G467900,AT1G67340
TraesCS3D02G197800,AT4G16070
TraesCS5A02G437400,AT1G07470
TraesCS5A02G437400,AT5G59230
TraesCS5A02G437400,AT1G07480
TraesCS5B02G207000,AT5G53840
TraesCS5B02G207000,AT1G66310
TraesCS5B02G207000,AT5G25850
TraesCS5B02G207000,AT1G78750
TraesCS5B02G207000,AT1G66320
TraesCS5B02G207000,AT1G78840
TraesCS5B02G207000,AT5G44960
TraesCS5B02G207000,AT5G44950
TraesCS5B02G207000,AT1G16940
TraesCS5B02G207000,AT4G13985
TraesCS5B02G207000,AT1G60410
TraesCS5B02G207000,AT3G23955
TraesCS5B02G207000,AT1G16930
TraesCS5B02G207000,AT3G19085
TraesCS5B02G207000,AT1G51370
TraesCS5B02G207000,AT5G22670
TraesCS5B02G207000,AT5G44940
TraesCS5B02G207000,AT5G53640
TraesCS5B02G207000,AT2G27505
TraesCS5B02G207000,AT1G78730
TraesCS5B02G207000,AT5G22610
TraesCS5B02G207000,AT1G78740
TraesCS5B02G207000,AT5G18770
TraesCS5B02G207000,AT5G22600
TraesCS5B02G207000,AT5G53635
TraesCS5B02G207000,AT5G27750
TraesCS5B02G207000,AT5G22720
TraesCS5B02G207000,AT1G13780
TraesCS5B02G207000,AT2G26030
TraesCS5B02G207000,AT5G44490
TraesCS5B02G207000,AT1G78760
TraesCS5B02G207000,AT1G66290
TraesCS5B02G207000,AT1G69630
TraesCS5B02G207000,AT1G60400
TraesCS5B02G207000,AT5G22700
TraesCS5B02G207000,AT1G66300
TraesCS5B02G207000,AT3G60710
TraesCS5B02G207000,AT5G22660
TraesCS5B02G207000,AT5G44970
TraesCS5B02G207000,AT5G22730
TraesCS5B02G207000,AT1G80470
TraesCS5B02G207000,AT1G66640
TraesCS5B02G207000,AT5G44980
TraesCS5B02G207000,AT5G18780
TraesCS5D02G182100,AT5G26030
TraesCS2D02G101800,AT3G51950
TraesCS2D02G101800,AT3G63450
TraesCS2A02G104900,AT3G56400
TraesCS2A02G104900,AT2G40750
TraesCS4A02G349100,AT2G26140
TraesCS7A02G517100,AT1G80510
TraesCS4B02G173100,AT1G79620
TraesCS5D02G242800,AT2G30440
TraesCS5D02G242800,AT1G06870
TraesCS1A02G127600,AT1G79890
TraesCS6B02G377200,AT5G28350
TraesCS6B02G377200,AT3G61480
TraesCS6B02G422400,AT2G02350
TraesCS6B02G422400,AT2G02310
TraesCS6B02G422400,AT5G24560
TraesCS6B02G422400,AT2G02300
TraesCS6B02G422400,AT2G02240
TraesCS6B02G422400,AT1G80110
TraesCS6B02G422400,AT2G02360
TraesCS6B02G422400,AT2G02320
TraesCS6B02G422400,AT1G56240
TraesCS6B02G422400,AT2G02280
TraesCS6B02G422400,AT2G02250
TraesCS6B02G422400,AT2G02230
TraesCS6B02G422400,AT2G02340
TraesCS6B02G422400,AT1G09155
TraesCS6B02G422400,AT1G56250
TraesCS6A02G303800,AT4G09650
TraesCS3A02G380700,AT1G77600
TraesCS1A02G213400,AT4G18030
TraesCS3B02G097000,AT2G18760
TraesCS1B02G233700,AT2G45010
TraesCS7A02G281900,AT5G43960
TraesCS4D02G052400,AT1G62200
TraesCS4D02G052400,AT2G02040
TraesCS4D02G052400,AT2G02020
TraesCS1B02G152900,AT5G14285
TraesCS1B02G152900,AT3G27270
TraesCS6B02G447700,AT5G18660
TraesCS5A02G307000,AT2G36980
TraesCS4B02G314000,AT4G09980
TraesCS2A02G088900,AT2G30110
TraesCS2A02G088900,AT5G06460
TraesCS4D02G323600,AT3G45960
TraesCS4D02G323600,AT4G38400
TraesCS4D02G323600,AT3G45970
TraesCS2B02G415600,AT2G16530
TraesCS2B02G415600,AT1G72590
TraesCS1B02G293500,AT5G02370
TraesCS2D02G487500,AT1G07250
TraesCS2D02G487500,AT2G29740
TraesCS2D02G487500,AT2G29710
TraesCS2D02G487500,AT3G21780
TraesCS2D02G487500,AT3G21750
TraesCS2D02G487500,AT1G07260
TraesCS2D02G487500,AT4G15270
TraesCS2D02G487500,AT2G29730
TraesCS2D02G487500,AT4G15260
TraesCS2D02G487500,AT3G21800
TraesCS2D02G487500,AT2G29750
TraesCS2D02G487500,AT3G21760
TraesCS2D02G487500,AT3G21790
TraesCS2D02G487500,AT4G15280
TraesCS2D02G487500,AT1G07240
TraesCS3B02G456600,AT2G31980
TraesCS6D02G133800,AT5G20280
TraesCS6D02G133800,AT5G11110
TraesCS7B02G297200,AT3G02740
TraesCS7B02G297200,AT5G36260
TraesCS7B02G297200,AT1G65240
TraesCS7B02G297200,AT1G05840
TraesCS2D02G534600,AT4G28130
TraesCS2D02G534600,AT2G20900
TraesCS1B02G144700,AT5G11890
TraesCS1B02G144700,AT1G17620
TraesCS5A02G302400,AT5G28840
TraesCS1B02G465300,AT4G32670
TraesCS4D02G186800,AT3G16910
TraesCS2A02G360200,AT5G12890
TraesCS6B02G233700,AT2G36010
TraesCS6B02G233700,AT5G22220
TraesCS7A02G287800,AT3G21215
TraesCS2A02G574700,AT2G13610
TraesCS1D02G247600,AT3G17611
TraesCS6B02G039400,AT1G54110
TraesCS6B02G039400,AT3G55600
TraesCSU02G128400,AT5G38950
TraesCS4A02G340100,AT2G40780
TraesCS2B02G365705,AT1G06710
TraesCS4B02G166500,AT5G15270
TraesCS4B02G166500,AT2G03110
TraesCS4B02G166500,AT1G14170
TraesCS2A02G556300,AT1G48930
TraesCS6B02G051800,AT4G00400
TraesCS6B02G051800,AT1G01610
TraesCS5B02G465100,AT4G26310
TraesCS7D02G172400,AT5G40670
TraesCS2D02G281200,AT5G51300
TraesCS6A02G118900,AT4G26020
TraesCS4D02G314700,AT2G46090
TraesCS2D02G078600,AT1G65681
TraesCS2D02G078600,AT3G60570
TraesCS2D02G078600,AT2G45110
TraesCS4B02G181600,AT1G02560
TraesCS4A02G398300,AT5G19530
TraesCS5A02G035100,AT3G63410
TraesCS2A02G441600,AT3G07230
TraesCS5B02G379900,AT5G24820
TraesCS1A02G394400,AT4G28300
TraesCS1D02G396400,AT4G30930
TraesCS3A02G539200,AT1G58215
TraesCS3A02G539200,AT1G09720
TraesCS3A02G539200,AT5G10500
TraesCS3A02G539200,AT4G03153
TraesCS3A02G539200,AT2G22560
TraesCS7A02G490000,AT1G21890
TraesCS7A02G490000,AT1G44800
TraesCS7A02G490000,AT4G08300
TraesCS7A02G490000,AT4G08290
TraesCS3D02G091400,AT2G44060
TraesCS3A02G121400,AT5G25510
TraesCS3B02G365700,AT4G37510
TraesCS3B02G365700,AT2G48121
TraesCS6B02G283700,AT4G17100
TraesCS1D02G284500,AT5G64650
TraesCS1D02G284500,AT5G09770
TraesCS7D02G501000,AT5G11060
TraesCS7D02G501000,AT5G25220
TraesCS6D02G243400,AT4G18197
TraesCS6D02G243400,AT4G18190
TraesCS6D02G243400,AT4G18220
TraesCS6D02G243400,AT4G18210
TraesCS6D02G243400,AT4G18195
TraesCS6D02G243400,AT4G18205
TraesCS4D02G315900,AT5G44590
TraesCS4D02G315900,AT5G44600
TraesCS5A02G484900,AT3G11660
TraesCS5A02G484900,AT3G44220
TraesCS5A02G484900,AT5G22200
TraesCS5A02G484900,AT4G09590
TraesCS5A02G484900,AT3G52470
TraesCS5A02G484900,AT2G35960
TraesCS5A02G484900,AT5G05657
TraesCS5A02G484900,AT5G06330
TraesCS5A02G484900,AT2G35970
TraesCS5A02G408500,AT5G42765
TraesCSU02G152900,AT5G38950
TraesCS7A02G542900,AT4G38500
TraesCS7D02G185700,AT1G66950
TraesCS7D02G185700,AT2G36380
TraesCS3A02G196000,AT1G09380
TraesCS3A02G365600,AT2G37970
TraesCS1B02G106900,AT5G19310
TraesCS1B02G106900,AT3G06010
TraesCS2B02G131200,AT2G47710
TraesCS2B02G131200,AT5G49050
TraesCS3B02G184600,AT4G23930
TraesCS4B02G027100,AT3G53100
TraesCS4B02G027100,AT5G03820
TraesCS4B02G027100,AT5G22810
TraesCS4B02G027100,AT5G03810
TraesCS7D02G236700,AT1G55740
TraesCS6D02G237300,AT1G63090
TraesCS6D02G237300,AT5G52120
TraesCS6D02G237300,AT3G61060
TraesCS6D02G237300,AT1G12710
TraesCS3A02G382300,AT1G72120
TraesCS3A02G382300,AT1G72140
TraesCS3A02G382300,AT1G72130
TraesCS3A02G382300,AT1G22550
TraesCS3A02G382300,AT1G22540
TraesCS3A02G382300,AT1G72125
TraesCS3A02G382300,AT3G54450
TraesCS3A02G382300,AT1G22570
TraesCS4A02G355400,AT3G02875
TraesCS6B02G183900,AT1G54310
TraesCS3A02G400500,AT3G59820
TraesCS3A02G400500,AT1G65540
TraesCS1D02G366200,AT2G47210
TraesCS6D02G217800,AT2G46310
TraesCS6D02G217800,AT2G20880
TraesCS6D02G217800,AT4G28140
TraesCS6D02G156900,AT2G22370
TraesCS5D02G200900,AT1G78080
TraesCS5D02G200900,AT1G36060
TraesCS5D02G200900,AT1G22190
TraesCS4A02G348600,AT2G26140
TraesCS6A02G140900,AT4G20770
TraesCS7A02G167500,AT5G06700
TraesCS7A02G167500,AT3G12060
TraesCS3B02G508100,AT2G18850
TraesCS4D02G218200,AT1G73930
TraesCS4D02G207000,AT2G37585
TraesCS1D02G089200,AT5G19310
TraesCS1D02G089200,AT3G06010
TraesCS3A02G214100,AT1G01300
TraesCS3A02G214100,AT3G61820
TraesCS3B02G239400,AT4G29780
TraesCS3B02G239400,AT5G12010
TraesCS2A02G111600,AT1G02840
TraesCS1B02G140300,AT5G62540
TraesCS6B02G234500,ATMG00160
TraesCS5B02G437100,AT3G03910
TraesCS5B02G437100,AT5G18170
